room_type,availability_365,host_is_superhost,cleaning_fee,cost_per_one_night,property_type,accommodates,cancellation_policy,host_identity_verified,bedrooms,number_of_reviews,city,beds,security_deposit,zipcode,minimum_nights,bathroom_per_person,latitude,longitude,bedroom_per_person,price
0.0,0.0,0.0,100.0,83,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,750.0,2026.0,3.0,0.25,-33.89628821,151.2627316,0.25,250.0
1.0,301.0,0.0,40.0,70,0.0,2.0,2.0,0.0,1.0,44.0,0.0,1.0,2000.0,2026.0,1.0,0.5,-33.88838677,151.2706105,0.5,70.0
0.0,299.0,0.0,100.0,60,0.0,3.0,2.0,1.0,0.0,38.0,0.0,2.0,300.0,2026.0,2.0,0.3333333333333333,-33.89142284,151.2744167,0.0,120.0
0.0,90.0,0.0,25.0,44,0.0,3.0,0.0,1.0,2.0,19.0,0.0,2.0,0.0,2026.0,2.0,0.5,-33.89339073,151.2627597,0.6666666666666666,89.0
0.0,12.0,1.0,120.0,73,8.0,6.0,2.0,0.0,2.0,13.0,0.0,4.0,500.0,2026.0,3.0,0.16666666666666666,-33.88981803,151.2854962,0.3333333333333333,220.0
1.0,0.0,0.0,30.0,38,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,1.0,0.25,-33.88573767,151.2714513,0.25,38.0
0.0,351.0,0.0,100.0,229,0.0,4.0,2.0,0.0,1.0,12.0,0.0,2.0,200.0,2026.0,1.0,0.25,-33.89211857,151.2736055,0.25,229.0
0.0,157.0,1.0,130.0,80,0.0,4.0,2.0,1.0,2.0,52.0,0.0,3.0,500.0,2026.0,2.0,0.25,-33.88922811,151.2839992,0.5,161.0
0.0,0.0,0.0,75.0,26,0.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,200.0,2026.0,7.0,0.3333333333333333,-33.89582994,151.2666069,0.3333333333333333,185.0
0.0,0.0,0.0,70.0,36,0.0,2.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,2026.0,5.0,0.5,-33.89360518,151.27391,0.5,180.0
1.0,0.0,0.0,0.0,2,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,21.0,0.5,-33.88757129,151.2825042,0.5,43.0
0.0,36.0,1.0,70.0,59,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.89260781,151.2824986,0.5,119.0
0.0,0.0,0.0,70.0,162,15.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2026.0,2.0,0.375,-33.88983363,151.2716096,0.5,325.0
0.0,73.0,0.0,10.0,30,11.0,2.0,1.0,0.0,1.0,119.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.89684146,151.2708785,0.5,90.0
0.0,355.0,0.0,35.0,305,0.0,4.0,0.0,0.0,2.0,30.0,0.0,2.0,0.0,2026.0,1.0,0.25,-33.89572624,151.2722342,0.5,305.0
0.0,249.0,0.0,110.0,130,0.0,3.0,2.0,0.0,1.0,30.0,0.0,1.0,500.0,2026.0,2.0,0.3333333333333333,-33.89028336,151.2796595,0.3333333333333333,260.0
0.0,0.0,0.0,0.0,139,0.0,4.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,2026.0,1.0,0.25,-33.8893366,151.2625779,0.5,139.0
0.0,340.0,0.0,300.0,95,0.0,4.0,2.0,0.0,2.0,18.0,0.0,2.0,500.0,2026.0,4.0,0.25,-33.89038526,151.2830303,0.5,380.0
0.0,0.0,0.0,50.0,46,0.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,800.0,2026.0,3.0,0.25,-33.8812695,151.26835,0.25,139.0
1.0,0.0,0.0,25.0,25,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,500.0,2026.0,4.0,0.5,-33.88969011,151.284827,0.5,100.0
1.0,0.0,0.0,75.0,29,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2026.0,5.0,0.5,-33.89126201,151.2722386,0.5,149.0
1.0,177.0,0.0,40.0,8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,7.0,1.0,-33.88956557,151.2617132,1.0,59.0
1.0,285.0,0.0,70.0,23,23.0,1.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,2022.0,4.0,1.0,-33.89225371,151.256284,1.0,94.0
0.0,0.0,0.0,0.0,7,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,12.0,0.5,-33.89666827,151.2694444,0.5,85.0
1.0,0.0,0.0,0.0,50,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.8896953,151.2627405,0.5,50.0
0.0,0.0,0.0,40.0,75,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,300.0,2026.0,2.0,0.5,-33.88432139,151.2736142,0.5,150.0
1.0,0.0,0.0,0.0,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,14.0,1.0,-33.88842656,151.2641006,1.0,41.0
0.0,348.0,0.0,85.0,100,0.0,5.0,2.0,1.0,1.0,95.0,0.0,3.0,500.0,2026.0,2.0,0.2,-33.89480949,151.2737858,0.2,200.0
0.0,155.0,0.0,200.0,42,0.0,6.0,0.0,0.0,3.0,6.0,0.0,4.0,500.0,2026.0,7.0,0.16666666666666666,-33.89349683,151.2667194,0.5,299.0
0.0,352.0,1.0,140.0,125,0.0,4.0,2.0,1.0,2.0,42.0,0.0,2.0,350.0,2026.0,2.0,0.25,-33.88802455,151.2770317,0.5,250.0
0.0,0.0,0.0,100.0,60,15.0,5.0,1.0,0.0,3.0,1.0,0.0,3.0,1000.0,2022.0,5.0,0.2,-33.89444853,151.2525155,0.6,300.0
2.0,364.0,0.0,0.0,20,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,4.0,1.0,-33.88799676,151.2693859,1.0,80.0
0.0,15.0,0.0,10.0,14,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2022.0,7.0,0.5,-33.89222133,151.2523963,0.5,100.0
1.0,174.0,1.0,50.0,52,15.0,2.0,1.0,1.0,1.0,40.0,0.0,1.0,300.0,2026.0,2.0,0.5,-33.89725673,151.2651367,0.5,105.0
1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,20.0,1.5,-33.88992757,151.2669696,1.0,50.0
0.0,110.0,0.0,40.0,120,0.0,3.0,2.0,0.0,0.0,57.0,0.0,2.0,0.0,2026.0,1.0,0.3333333333333333,-33.89325279,151.2630363,0.0,120.0
0.0,0.0,0.0,0.0,70,18.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89545958,151.2610149,0.5,70.0
0.0,0.0,0.0,25.0,66,0.0,3.0,1.0,1.0,1.0,8.0,0.0,2.0,0.0,2026.0,3.0,0.3333333333333333,-33.89053535,151.2750004,0.3333333333333333,200.0
0.0,88.0,0.0,60.0,21,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2026.0,7.0,0.5,-33.88777187,151.2652562,0.5,150.0
1.0,0.0,0.0,0.0,9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,5.0,1.0,-33.89039282,151.2621538,1.0,47.0
0.0,0.0,0.0,0.0,80,0.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2026.0,3.0,0.25,-33.89425801,151.2694564,0.5,240.0
1.0,30.0,0.0,40.0,9,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,130.0,2026.0,5.0,0.5,-33.89140778,151.2693894,0.5,49.0
0.0,0.0,0.0,120.0,60,0.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,1000.0,2026.0,2.0,0.3333333333333333,-33.89163787,151.2678084,0.3333333333333333,120.0
1.0,0.0,0.0,70.0,70,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,131.0,2026.0,1.0,1.0,-33.8945021,151.2724262,1.0,70.0
1.0,21.0,0.0,20.0,50,0.0,2.0,0.0,0.0,3.0,10.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89203857,151.264908,1.5,100.0
0.0,364.0,0.0,200.0,50,0.0,3.0,2.0,1.0,2.0,29.0,0.0,2.0,500.0,2026.0,5.0,0.3333333333333333,-33.89592246,151.2720217,0.6666666666666666,250.0
1.0,0.0,0.0,34.0,18,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,135.0,2026.0,3.0,1.0,-33.89636836,151.2703374,1.0,54.0
0.0,0.0,0.0,115.0,70,0.0,2.0,2.0,0.0,1.0,15.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88795874,151.2695713,0.5,140.0
0.0,144.0,0.0,100.0,140,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89208611,151.2678582,0.5,281.0
0.0,348.0,0.0,95.0,111,0.0,5.0,2.0,1.0,2.0,79.0,0.0,4.0,175.0,2026.0,1.0,0.2,-33.88758279,151.2808368,0.4,111.0
1.0,0.0,0.0,0.0,50,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88869453,151.277584,0.5,50.0
1.0,0.0,0.0,30.0,78,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2022.0,1.0,2.0,-33.89178985,151.2590632,1.0,78.0
1.0,0.0,0.0,0.0,74,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88847903,151.2719068,0.5,74.0
0.0,90.0,0.0,220.0,125,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1000.0,2026.0,2.0,0.5,-33.88868127,151.2788844,0.5,250.0
1.0,0.0,0.0,50.0,74,0.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88970799,151.2848061,0.5,74.0
0.0,0.0,0.0,88.0,75,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,674.0,2026.0,2.0,0.5,-33.89155803,151.2827156,0.0,151.0
0.0,16.0,0.0,70.0,12,0.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,500.0,2026.0,7.0,0.25,-33.88762397,151.2712545,0.25,89.0
1.0,0.0,0.0,0.0,15,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2026.0,5.0,0.5,-33.89574403,151.2701958,0.5,78.0
0.0,0.0,0.0,0.0,87,0.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,500.0,2026.0,4.0,0.25,-33.88696423,151.2830254,0.5,350.0
0.0,161.0,0.0,80.0,57,0.0,2.0,2.0,1.0,0.0,12.0,0.0,1.0,500.0,2026.0,2.0,0.5,-33.88927913,151.271722,0.0,115.0
0.0,37.0,0.0,70.0,17,0.0,2.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,2026.0,7.0,0.5,-33.88518772,151.2764,0.5,125.0
1.0,20.0,0.0,0.0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,300.0,2026.0,5.0,2.0,-33.89518529,151.2725882,1.0,80.0
1.0,0.0,0.0,0.0,120,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89582491,151.2596946,0.5,120.0
0.0,0.0,0.0,150.0,25,0.0,4.0,1.0,0.0,2.0,14.0,0.0,2.0,500.0,2026.0,7.0,0.5,-33.8977127,151.2632021,0.5,180.0
0.0,33.0,0.0,100.0,23,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,150.0,2026.0,3.0,0.3333333333333333,-33.88317907,151.2813459,0.6666666666666666,70.0
0.0,0.0,0.0,0.0,45,0.0,4.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,2022.0,4.0,0.25,-33.89069972,151.2539676,0.5,180.0
1.0,0.0,0.0,0.0,47,15.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,200.0,2026.0,2.0,0.75,-33.8916569,151.2736523,0.5,95.0
1.0,353.0,0.0,40.0,25,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,400.0,2026.0,2.0,1.0,-33.88776758,151.2806482,1.0,50.0
1.0,164.0,0.0,30.0,11,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,2026.0,5.0,1.0,-33.88909694,151.2680185,0.5,55.0
0.0,0.0,0.0,80.0,250,0.0,5.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,2026.0,1.0,0.2,-33.88911061,151.2715889,0.4,250.0
1.0,237.0,0.0,0.0,65,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2022.0,2.0,0.5,-33.89345132,151.2543124,0.5,130.0
1.0,89.0,0.0,0.0,55,0.0,2.0,1.0,1.0,1.0,11.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.88937454,151.2648951,0.5,111.0
0.0,0.0,0.0,0.0,46,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,150.0,2022.0,2.0,0.5,-33.89138562,151.2450887,0.0,93.0
1.0,0.0,0.0,0.0,5,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,10.0,0.5,-33.88811284,151.273411,0.5,57.0
0.0,0.0,0.0,100.0,100,0.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,600.0,2026.0,3.0,0.25,-33.88829377,151.2739526,0.5,300.0
1.0,88.0,0.0,50.0,48,15.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.88965184,151.2737423,0.5,144.0
0.0,89.0,0.0,20.0,75,0.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88740495,151.2805464,1.0,150.0
1.0,0.0,0.0,0.0,60,15.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89212679,151.2695081,0.5,60.0
1.0,212.0,0.0,0.0,50,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2026.0,2.0,0.5,-33.8896442,151.2726199,0.5,100.0
0.0,105.0,0.0,80.0,25,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,550.0,2026.0,10.0,0.5,-33.88029767,151.2778617,0.5,250.0
1.0,356.0,0.0,20.0,25,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88785302,151.2732743,0.5,50.0
0.0,88.0,0.0,25.0,35,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0,2026.0,3.0,0.5,-33.8896959,151.2695556,0.5,105.0
1.0,88.0,0.0,50.0,74,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2026.0,2.0,1.0,-33.89292791,151.2715362,0.5,148.0
1.0,0.0,0.0,0.0,38,15.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,2026.0,2.0,0.75,-33.88569546,151.2735314,0.5,76.0
0.0,363.0,1.0,110.0,83,0.0,4.0,2.0,1.0,2.0,0.0,0.0,4.0,500.0,2026.0,3.0,0.5,-33.88868639,151.2763957,0.5,250.0
0.0,0.0,0.0,0.0,46,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.88889638,151.2803942,0.5,139.0
1.0,89.0,0.0,0.0,27,15.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2022.0,7.0,0.5,-33.89418737,151.2421407,0.5,190.0
0.0,0.0,0.0,0.0,30,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2026.0,5.0,0.25,-33.88653422,151.2712359,0.5,150.0
1.0,0.0,0.0,0.0,45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,2.0,-33.89427139,151.2719652,1.0,45.0
1.0,0.0,0.0,25.0,21,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2026.0,4.0,0.3333333333333333,-33.88627765,151.2719913,0.3333333333333333,85.0
0.0,89.0,0.0,60.0,37,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,200.0,2026.0,4.0,0.5,-33.89439579,151.2597098,0.5,150.0
0.0,0.0,0.0,0.0,26,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.89311211,151.2710387,0.5,80.0
1.0,7.0,0.0,0.0,14,0.0,2.0,1.0,1.0,1.0,9.0,0.0,2.0,0.0,2026.0,4.0,0.5,-33.89495525,151.2728214,0.5,59.0
0.0,178.0,0.0,0.0,39,15.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2026.0,5.0,0.25,-33.88798976,151.2687399,0.25,196.0
1.0,178.0,0.0,30.0,15,0.0,1.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.88526576,151.2792831,1.0,46.0
1.0,297.0,0.0,50.0,29,11.0,2.0,0.0,0.0,1.0,33.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89536298,151.2693263,0.5,59.0
1.0,363.0,0.0,0.0,16,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,160.0,2026.0,5.0,0.5,-33.89277631,151.2734246,0.5,80.0
2.0,69.0,0.0,0.0,38,13.0,10.0,2.0,1.0,1.0,5.0,0.0,10.0,0.0,2026.0,1.0,0.2,-33.89115424,151.2727583,0.1,38.0
0.0,0.0,0.0,40.0,125,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2022.0,2.0,0.5,-33.88984119,151.2444634,0.5,250.0
0.0,247.0,1.0,70.0,24,0.0,3.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,2026.0,5.0,0.3333333333333333,-33.8863622,151.27627,0.3333333333333333,120.0
1.0,25.0,1.0,40.0,42,0.0,2.0,2.0,1.0,2.0,74.0,0.0,1.0,250.0,2026.0,2.0,0.5,-33.89041742,151.2631057,1.0,85.0
0.0,93.0,0.0,79.0,32,0.0,4.0,2.0,1.0,2.0,38.0,0.0,2.0,200.0,2026.0,4.0,0.25,-33.88416217,151.2746924,0.5,130.0
1.0,0.0,0.0,0.0,15,0.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2026.0,6.0,0.5,-33.89569891,151.2746222,2.5,91.0
0.0,0.0,0.0,70.0,150,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2026.0,2.0,0.25,-33.88685427,151.275223,0.5,300.0
1.0,172.0,0.0,0.0,50,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88729317,151.2776445,0.5,100.0
0.0,70.0,0.0,80.0,50,0.0,4.0,2.0,1.0,2.0,6.0,0.0,2.0,500.0,2026.0,5.0,0.5,-33.89175832,151.2686756,0.5,252.0
0.0,0.0,0.0,0.0,99,15.0,7.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,2026.0,3.0,0.2857142857142857,-33.88171416,151.2714059,0.42857142857142855,299.0
1.0,90.0,0.0,0.0,42,0.0,4.0,2.0,1.0,1.0,73.0,0.0,4.0,0.0,2026.0,2.0,0.25,-33.88920735,151.2735792,0.25,84.0
0.0,43.0,0.0,40.0,65,0.0,2.0,2.0,1.0,0.0,45.0,0.0,1.0,400.0,2026.0,2.0,0.5,-33.88936058,151.2732585,0.0,130.0
1.0,23.0,0.0,30.0,48,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88859947,151.2639886,0.5,96.0
0.0,0.0,0.0,0.0,18,0.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,2026.0,5.0,0.25,-33.89417334,151.2599329,0.25,93.0
0.0,167.0,0.0,100.0,149,15.0,7.0,2.0,0.0,3.0,1.0,0.0,5.0,1000.0,2026.0,2.0,0.2857142857142857,-33.88043687,151.2733008,0.42857142857142855,299.0
1.0,171.0,1.0,49.0,9,0.0,1.0,1.0,1.0,1.0,20.0,0.0,1.0,135.0,2026.0,5.0,1.0,-33.88312184,151.2717249,1.0,45.0
1.0,335.0,0.0,0.0,49,15.0,2.0,0.0,1.0,1.0,32.0,0.0,1.0,150.0,2026.0,2.0,1.0,-33.89179059,151.2641798,0.5,98.0
0.0,65.0,0.0,0.0,90,15.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2022.0,3.0,0.5,-33.89445323,151.2449782,0.6,270.0
0.0,0.0,0.0,60.0,25,0.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2026.0,10.0,0.25,-33.89336999,151.2699739,0.5,250.0
1.0,191.0,0.0,50.0,35,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.88758405,151.2749683,0.5,71.0
0.0,11.0,0.0,150.0,40,0.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,500.0,2026.0,5.0,0.25,-33.88417092,151.2794071,0.5,200.0
0.0,60.0,0.0,0.0,26,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2026.0,5.0,0.25,-33.88976343,151.261661,0.5,130.0
0.0,0.0,0.0,90.0,125,0.0,2.0,1.0,1.0,1.0,12.0,0.0,1.0,400.0,2026.0,2.0,0.5,-33.89257301,151.2708753,0.5,250.0
0.0,17.0,0.0,65.0,89,0.0,4.0,2.0,1.0,2.0,32.0,0.0,2.0,600.0,2026.0,2.0,0.25,-33.89324605,151.2725824,0.5,179.0
1.0,0.0,0.0,0.0,7,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2022.0,7.0,1.0,-33.8905176,151.2556616,1.0,51.0
0.0,0.0,0.0,71.0,100,0.0,4.0,1.0,1.0,3.0,2.0,0.0,3.0,1000.0,2026.0,2.0,0.25,-33.88547582,151.2787586,0.75,200.0
0.0,0.0,0.0,0.0,120,0.0,4.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2026.0,1.0,0.25,-33.88715844,151.2728354,0.5,120.0
0.0,0.0,0.0,100.0,13,0.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,450.0,2022.0,7.0,0.25,-33.89257417,151.2500027,0.25,91.0
0.0,0.0,0.0,80.0,89,0.0,2.0,2.0,1.0,1.0,29.0,0.0,1.0,400.0,2022.0,2.0,0.5,-33.8919925,151.2460775,0.5,179.0
0.0,359.0,0.0,200.0,89,0.0,4.0,2.0,1.0,2.0,21.0,0.0,2.0,250.0,2026.0,2.0,0.25,-33.88743203,151.2722457,0.5,179.0
0.0,0.0,0.0,50.0,99,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89092282,151.2833824,0.5,199.0
1.0,0.0,0.0,200.0,5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,600.0,2026.0,10.0,0.5,-33.8874282,151.2740756,0.5,50.0
1.0,0.0,0.0,20.0,42,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.89061038,151.2640388,0.5,85.0
0.0,0.0,0.0,200.0,25,15.0,7.0,2.0,0.0,4.0,2.0,0.0,5.0,2500.0,2026.0,14.0,0.42857142857142855,-33.88752552,151.2810252,0.5714285714285714,350.0
1.0,364.0,0.0,20.0,50,15.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.897787,151.2640134,0.5,100.0
0.0,0.0,0.0,202.0,82,0.0,4.0,2.0,0.0,2.0,7.0,0.0,2.0,200.0,2026.0,2.0,0.5,-33.89228759,151.2736766,0.5,165.0
1.0,156.0,0.0,0.0,94,0.0,2.0,1.0,1.0,2.0,19.0,0.0,2.0,0.0,2026.0,1.0,0.5,-33.89169882,151.2838477,1.0,94.0
0.0,0.0,0.0,0.0,17,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,7.0,0.5,-33.88393997,151.2733175,0.5,124.0
0.0,68.0,0.0,45.0,152,0.0,3.0,1.0,1.0,1.0,82.0,0.0,2.0,0.0,2026.0,1.0,0.3333333333333333,-33.89276915,151.2712576,0.3333333333333333,152.0
1.0,0.0,0.0,0.0,65,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2026.0,1.0,1.0,-33.8907459,151.273189,1.0,65.0
0.0,0.0,0.0,150.0,73,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,500.0,2026.0,3.0,0.25,-33.89581983,151.2706729,0.5,221.0
1.0,0.0,0.0,0.0,6,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,300.0,2026.0,10.0,0.5,-33.88665183,151.2727678,0.5,65.0
1.0,0.0,0.0,0.0,95,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,300.0,2026.0,1.0,0.5,-33.88759308,151.2835051,0.5,95.0
0.0,4.0,1.0,60.0,66,0.0,2.0,1.0,1.0,1.0,17.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.89107108,151.2732269,0.5,132.0
0.0,0.0,0.0,60.0,43,0.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,2022.0,4.0,0.5,-33.89250617,151.2537431,0.5,175.0
1.0,0.0,0.0,0.0,40,0.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.89312996,151.2600754,0.5,120.0
1.0,0.0,0.0,20.0,23,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2022.0,3.0,0.5,-33.89274391,151.2504195,0.5,70.0
1.0,0.0,0.0,150.0,6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,800.0,2022.0,14.0,0.5,-33.8912265,151.2462502,0.5,88.0
0.0,0.0,0.0,0.0,37,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2026.0,4.0,0.3333333333333333,-33.88483094,151.2816842,0.6666666666666666,150.0
1.0,363.0,0.0,0.0,25,15.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,2.0,1.0,-33.89009513,151.2667058,1.0,50.0
1.0,0.0,0.0,0.0,19,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.89565195,151.2690583,1.0,59.0
1.0,0.0,0.0,20.0,50,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,200.0,2026.0,1.0,0.5,-33.88739537,151.2786284,0.5,50.0
1.0,0.0,0.0,85.0,26,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.89377443,151.2684754,0.5,80.0
0.0,156.0,0.0,200.0,86,0.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,500.0,2026.0,3.0,0.5,-33.89187523,151.2724921,0.5,260.0
0.0,89.0,0.0,500.0,145,0.0,6.0,1.0,0.0,2.0,2.0,0.0,2.0,500.0,2026.0,2.0,0.3333333333333333,-33.8892021,151.2750144,0.3333333333333333,290.0
1.0,0.0,0.0,40.0,7,0.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,2026.0,7.0,0.5,-33.89401319,151.2723485,0.5,50.0
1.0,28.0,0.0,15.0,15,0.0,1.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,2022.0,5.0,1.0,-33.89285174,151.2520381,1.0,76.0
0.0,0.0,1.0,60.0,15,0.0,2.0,2.0,1.0,1.0,34.0,0.0,1.0,250.0,2026.0,5.0,0.5,-33.89099756,151.2640537,0.5,78.0
