city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode,state
Clovelly,151.2680854,-33.9117691,,0,3,8,1.0,3.0,4.0,1200.0,210.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,272.0,2031.0,NSW
Cronulla,151.1506935,-34.07049259,98.0,32,2,2,1.0,1.0,1.0,0.0,40.0,Guest suite,Entire home/apt,352,0.0,1.0,flexible,120.0,2230.0,NSW
Darlinghurst,151.2178528,-33.87941849,80.0,1,14,6,2.0,3.0,3.0,0.0,0.0,House,Entire home/apt,0,0.0,0.0,flexible,200.0,2010,NSW
Randwick,151.2394489,-33.91691423,100.0,1,5,4,1.0,2.0,2.0,500.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,160.0,2031.0,NSW
Newtown,151.1816841,-33.89543918,81.0,22,2,2,1.0,1.0,1.0,150.0,109.0,Guest suite,Entire home/apt,12,1.0,0.0,strict_14_with_grace_period,98.0,2042.0,NSW
Bondi Beach,151.2604479,-33.88949736,95.0,32,3,2,1.0,1.0,1.0,0.0,30.0,Apartment,Private room,351,0.0,1.0,strict_14_with_grace_period,90.0,2026,NSW
Rozelle,151.1765826,-33.86184466,97.0,12,1,2,1.0,1.0,1.0,500.0,99.0,Apartment,Entire home/apt,336,0.0,1.0,strict_14_with_grace_period,130.0,2039.0,NSW
Bondi Beach,151.2689507,-33.89476698,100.0,12,1,2,2.0,1.0,1.0,0.0,75.0,Apartment,Private room,0,1.0,0.0,moderate,110.0,2026.0,NSW
Cremorne,151.2281153,-33.83291429,100.0,1,3,6,3.5,3.0,3.0,0.0,150.0,Townhouse,Entire home/apt,363,1.0,0.0,strict_14_with_grace_period,549.0,2090,NSW
Dulwich Hill,151.1421054,-33.90090884,87.0,6,3,2,1.0,1.0,1.0,132.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,124.0,2203,New South Wales
Sylvania,151.096949,-34.01833032,99.0,102,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,291,0.0,1.0,moderate,80.0,2224,New South Wales
Bondi Beach,151.2787762,-33.88363561,,0,4,2,1.0,1.0,1.0,0.0,30.0,Apartment,Private room,0,1.0,0.0,moderate,244.0,2026,NSW
Bellevue Hill,151.2490575,-33.87493594,100.0,2,2,2,1.0,0.0,1.0,0.0,30.0,Guest suite,Entire home/apt,179,0.0,0.0,moderate,120.0,2023.0,NSW
Londonderry,150.7289305,-33.65613591,100.0,6,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,357,0.0,0.0,strict_14_with_grace_period,161.0,2753.0,NSW
Mascot,151.1875646,-33.92111587,100.0,6,2,2,1.0,1.0,1.0,0.0,60.0,Apartment,Private room,156,0.0,0.0,moderate,89.0,2020,NSW
Bondi Beach,151.2819098,-33.88674747,,0,2,2,1.0,1.0,1.0,300.0,65.0,Apartment,Private room,21,0.0,0.0,moderate,150.0,2026.0,NSW
Bondi Beach,151.2786064,-33.88346332,,0,5,4,1.0,2.0,5.0,600.0,150.0,Apartment,Entire home/apt,38,1.0,0.0,strict_14_with_grace_period,150.0,2026,NSW
Double Bay,151.2395234,-33.87698678,99.0,20,6,2,1.0,2.0,1.0,1000.0,180.0,Apartment,Entire home/apt,346,0.0,0.0,strict_14_with_grace_period,250.0,2028,NSW
Darlinghurst,151.2142116,-33.87754804,100.0,3,5,2,1.0,1.0,1.0,500.0,220.0,Apartment,Entire home/apt,365,1.0,0.0,strict_14_with_grace_period,299.0,2010,New South Wales
Fairlight ,151.2657832,-33.79696869,98.0,34,2,2,1.0,0.0,2.0,0.0,35.0,Apartment,Entire home/apt,360,1.0,0.0,moderate,130.0,2094,NSW
Pyrmont,151.1965074,-33.87195811,98.0,36,3,2,1.0,1.0,1.0,2000.0,150.0,Apartment,Entire home/apt,204,0.0,0.0,strict_14_with_grace_period,250.0,2009,NSW
Bondi Beach,151.2619854,-33.8932012,100.0,1,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,179,1.0,0.0,strict_14_with_grace_period,100.0,2026,NSW
Brighton-Le-Sands,151.1564441,-33.96050568,96.0,31,2,4,1.0,1.0,2.0,300.0,121.0,Apartment,Entire home/apt,151,0.0,0.0,strict_14_with_grace_period,127.0,2216.0,NSW
Double Bay,151.2443704,-33.87784633,88.0,10,7,2,1.0,1.0,1.0,0.0,40.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,150.0,2028,NSW
Enmore,151.1731386,-33.90060514,100.0,7,5,1,1.0,1.0,1.0,300.0,20.0,House,Private room,273,0.0,0.0,strict_14_with_grace_period,70.0,2042.0,NSW
Manly,151.2897943,-33.80283667,82.0,123,2,2,1.0,1.0,1.0,200.0,20.0,Apartment,Entire home/apt,197,1.0,0.0,strict_14_with_grace_period,111.0,2095,NSW
Centennial Park,151.2279428,-33.89429909,,0,91,2,1.0,1.0,1.0,0.0,75.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,300.0,2021.0,NSW
Rhodes,151.0864117,-33.82624448,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,279,0.0,0.0,flexible,65.0,2138,NSW
Randwick,151.2490301,-33.90619012,97.0,6,4,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,1.0,0.0,moderate,183.0,2031,NSW
Gladesville,151.1333044,-33.83557149,99.0,121,1,2,1.0,1.0,1.0,0.0,0.0,Guest suite,Private room,295,1.0,1.0,moderate,88.0,2111,NSW
Narrabeen,151.2982655,-33.71785868,100.0,1,5,4,2.0,2.0,1.0,250.0,100.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,250.0,2101,NSW
Frenchs Forest,151.2292055,-33.74473163,89.0,16,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,165,0.0,0.0,flexible,80.0,2086.0,NSW
CAMPERDOWN,151.1869368,-33.89001763,50.0,4,1,2,0.0,1.0,1.0,150.0,0.0,Other,Private room,0,1.0,0.0,flexible,62.0,2050,NSW
Redfern,151.2143662,-33.8965984,100.0,4,2,4,2.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,181,0.0,0.0,flexible,200.0,2016.0,NSW
Double Bay,151.2439982,-33.87707253,,0,3,2,1.0,1.0,1.0,500.0,120.0,Apartment,Entire home/apt,0,0.0,0.0,moderate,104.0,2028.0,NSW
Woollahra,151.2452027,-33.88944497,100.0,3,2,4,1.0,2.0,2.0,250.0,150.0,House,Entire home/apt,136,0.0,1.0,strict_14_with_grace_period,250.0,2025.0,NSW
Manly,151.2839886,-33.79421671,,0,2,2,1.0,1.0,1.0,150.0,150.0,Apartment,Entire home/apt,0,0.0,0.0,moderate,120.0,2095.0,NSW
Willoughby,151.1940252,-33.8020347,,0,5,7,2.5,5.0,5.0,1000.0,120.0,House,Entire home/apt,168,0.0,0.0,strict_14_with_grace_period,750.0,2068.0,NSW
Church Point,151.2853834,-33.64910932,100.0,13,2,6,1.0,3.0,3.0,500.0,200.0,Guest suite,Entire home/apt,150,1.0,0.0,moderate,197.0,2105.0,NSW
Randwick,151.2458388,-33.92004957,100.0,1,14,10,2.5,4.0,6.0,1000.0,120.0,House,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,549.0,2031,NSW
Randwick,151.2339206,-33.91011838,97.0,7,1,2,1.0,1.0,1.0,350.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,60.0,2031.0,NSW
Lane Cove West,151.1542975,-33.81223464,95.0,4,5,4,1.0,3.0,3.0,1000.0,80.0,House,Entire home/apt,0,0.0,0.0,moderate,250.0,2066,NSW
Hurstville,151.1016481,-33.97052062,92.0,46,1,2,1.0,1.0,2.0,150.0,12.0,House,Private room,365,0.0,0.0,strict_14_with_grace_period,98.0,2220,NSW
Newtown,151.1796802,-33.90984806,,0,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,364,1.0,0.0,strict_14_with_grace_period,349.0,2042,NSW
Killara,151.1401084,-33.77791086,,1,1,3,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,150.0,2071,NSW
Surry Hills,151.2147218,-33.89089727,99.0,51,2,2,1.0,1.0,1.0,0.0,25.0,House,Private room,276,1.0,1.0,moderate,150.0,2010.0,NSW
Hurstville,151.1015227,-33.96854361,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,70.0,2220.0,NSW
Bondi Beach,151.2709306,-33.89036566,100.0,11,7,6,2.0,3.0,3.0,0.0,200.0,House,Entire home/apt,357,1.0,0.0,strict_14_with_grace_period,451.0,2026,NSW
Erskineville,151.1853769,-33.90518498,93.0,16,1,4,1.0,1.0,2.0,0.0,70.0,Apartment,Entire home/apt,82,0.0,0.0,strict_14_with_grace_period,127.0,2043.0,NSW
Bondi Beach,151.2737313,-33.8888589,87.0,65,1,2,1.0,0.0,1.0,500.0,100.0,Apartment,Entire home/apt,138,0.0,0.0,strict_14_with_grace_period,125.0,2026,NSW
Bronte,151.2618086,-33.89773512,,0,7,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,350.0,2024,NSW
Dee Why,151.2838356,-33.74839461,,0,3,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,100.0,2099.0,NSW
North Manly,151.2729559,-33.77106739,95.0,4,5,8,2.0,4.0,6.0,1000.0,100.0,House,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,549.0,2100,NSW
Bondi Beach,151.2642067,-33.8973675,80.0,1,3,4,2.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,90,0.0,0.0,strict_14_with_grace_period,399.0,2026,NSW
Cammeray,151.2089231,-33.82281035,98.0,24,3,4,1.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,132,1.0,1.0,strict_14_with_grace_period,150.0,2062.0,NSW
Epping,151.070942,-33.77272562,100.0,1,2,2,1.0,1.0,2.0,0.0,0.0,Guest suite,Private room,211,1.0,0.0,flexible,45.0,2121.0,NSW
Dover Heights,151.2805963,-33.86643284,,0,3,7,3.5,4.0,4.0,500.0,300.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,649.0,2030,NSW
Darlinghurst,151.2182328,-33.88194019,95.0,4,3,2,1.0,1.0,1.0,500.0,60.0,Townhouse,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,120.0,2010,NSW
Burwood,151.098687,-33.8769397,73.0,3,1,4,1.0,2.0,2.0,600.0,100.0,Apartment,Entire home/apt,0,0.0,0.0,moderate,147.0,2134.0,NSW
Surry Hills,151.2065173,-33.88865963,,0,3,2,1.0,1.0,1.0,0.0,195.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,179.0,2010.0,NSW
Elizabeth Bay,151.2281514,-33.87251216,100.0,3,5,3,1.0,1.0,1.0,300.0,50.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,139.0,2011,NSW
Maroubra,151.2585867,-33.94558808,100.0,1,25,4,1.0,2.0,2.0,750.0,150.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,154.0,2035,NSW
Erskineville,151.1827965,-33.90436384,93.0,3,2,2,1.0,1.0,1.0,250.0,70.0,Apartment,Private room,89,1.0,0.0,moderate,65.0,2043.0,NSW
Sydney,151.2032034,-33.87682214,,2,2,3,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,130.0,2000.0,NSW
Manly,151.2860464,-33.80011636,100.0,1,4,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,300.0,2095,NSW
Coogee,151.2495821,-33.91614175,60.0,1,4,10,2.0,4.0,4.0,500.0,370.0,House,Entire home/apt,1,1.0,0.0,strict_14_with_grace_period,595.0,2034,NSW
Bondi Beach,151.2777847,-33.88787222,100.0,4,5,2,1.0,1.0,1.0,0.0,100.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,126.0,2026.0,NSW
Chatswood,151.1825076,-33.79500735,,0,31,2,1.0,1.0,1.0,950.0,198.0,Apartment,Entire home/apt,181,1.0,0.0,strict_14_with_grace_period,149.0,2067,NSW
Dee Why,151.2929105,-33.75492085,100.0,2,5,3,1.0,2.0,3.0,500.0,80.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,150.0,2099,NSW
Surry Hills,151.2057203,-33.88866155,100.0,1,2,2,1.0,1.0,1.0,350.0,75.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,120.0,2010,NSW
Sydney,151.204031,-33.87437382,100.0,3,1,2,1.0,1.0,1.0,300.0,60.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,150.0,2000.0,NSW
Bondi Beach,151.2761692,-33.89014699,89.0,64,4,2,1.0,0.0,1.0,0.0,60.0,Apartment,Entire home/apt,104,0.0,0.0,strict_14_with_grace_period,130.0,2026,NSW
Bondi Beach,151.2699276,-33.88805229,96.0,17,2,2,1.0,0.0,1.0,300.0,70.0,Apartment,Entire home/apt,341,1.0,0.0,strict_14_with_grace_period,148.0,2026.0,NSW
"Maroubra,",151.2487852,-33.95322893,,0,7,7,1.5,3.0,5.0,500.0,300.0,House,Entire home/apt,173,0.0,0.0,strict_14_with_grace_period,575.0,2035.0,NSW
Cremorne,151.2302675,-33.82326179,100.0,8,2,4,1.0,2.0,2.0,0.0,50.0,House,Entire home/apt,311,0.0,0.0,flexible,170.0,2090.0,NSW
Bondi Beach,151.275223,-33.87989926,,0,7,1,1.0,1.0,1.0,0.0,50.0,Guest suite,Private room,339,1.0,0.0,strict_14_with_grace_period,100.0,2026,NSW
Narraweena,151.2759746,-33.74672244,100.0,3,1,4,2.0,1.0,2.0,0.0,20.0,Townhouse,Private room,340,0.0,0.0,flexible,111.0,2099,New South Wales
Rose Bay,151.271465,-33.87897899,80.0,1,3,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,208.0,2029.0,NSW
Artarmon,151.1812188,-33.81032742,93.0,8,3,6,1.0,2.0,3.0,250.0,210.0,Apartment,Entire home/apt,135,0.0,0.0,strict_14_with_grace_period,150.0,2064.0,NSW
Rosebery,151.2069886,-33.91165279,100.0,3,2,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,1.0,0.0,moderate,70.0,2018.0,NSW
Balmain,151.1794008,-33.86363586,96.0,54,2,2,1.0,1.0,1.0,0.0,50.0,Condominium,Private room,350,1.0,0.0,strict_14_with_grace_period,65.0,2041,New South Wales
Avalon Beach,151.3288891,-33.62696708,100.0,6,5,10,3.0,5.0,6.0,3000.0,250.0,House,Entire home/apt,258,0.0,0.0,strict_14_with_grace_period,800.0,2107,NSW
Eastlakes,151.2090832,-33.9255426,100.0,1,14,1,1.0,1.0,1.0,500.0,0.0,Apartment,Private room,365,0.0,0.0,strict_14_with_grace_period,55.0,2018.0,NSW
Waterloo,151.2154172,-33.89907705,,0,7,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,strict_14_with_grace_period,120.0,2017.0,NSW
Bellevue Hill,151.2582685,-33.88100983,,0,7,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,74.0,2023,NSW
Bondi Beach,151.272433,-33.88591422,,0,5,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,250.0,2026.0,NSW
Brookvale,151.2648239,-33.76170968,96.0,5,1,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,0.0,0.0,moderate,76.0,2100,NSW
Bondi Beach,151.2824944,-33.88612981,92.0,18,1,2,1.0,1.0,1.0,0.0,30.0,Apartment,Private room,83,1.0,0.0,strict_14_with_grace_period,76.0,2026,NSW
Hurlstone Park,151.1341085,-33.9069145,100.0,1,7,5,1.0,2.0,4.0,0.0,70.0,House,Entire home/apt,0,0.0,0.0,flexible,150.0,2193.0,NSW
Bondi Beach,151.2810646,-33.89060762,88.0,37,7,2,1.0,1.0,1.0,350.0,50.0,Other,Private room,328,1.0,0.0,strict_14_with_grace_period,57.0,2026,NSW
Surry Hills,151.2083947,-33.88493126,84.0,98,1,6,1.0,2.0,3.0,300.0,69.0,Townhouse,Entire home/apt,47,1.0,0.0,strict_14_with_grace_period,169.0,2010.0,NSW
Forest Lodge,151.1824618,-33.88469287,100.0,2,2,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,45.0,2037.0,NSW
Bondi Beach,151.2693303,-33.88913994,80.0,4,2,2,1.0,1.0,1.0,150.0,110.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,120.0,2026.0,NSW
Mosman,151.232611,-33.82463121,,0,5,4,1.0,2.0,2.0,0.0,80.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,189.0,2088.0,NSW
Sydney ,151.2512408,-33.89172703,98.0,11,3,3,1.0,2.0,2.0,500.0,0.0,Apartment,Entire home/apt,0,1.0,1.0,moderate,150.0,2022,NSW
Bondi Beach,151.2800605,-33.88531461,,1,7,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,41.0,2026.0,NSW
Clovelly,151.2628753,-33.91335332,91.0,21,5,4,2.0,2.0,3.0,500.0,300.0,House,Entire home/apt,207,1.0,0.0,moderate,208.0,2031,NSW
Belrose,151.2258941,-33.7348788,100.0,6,3,10,2.5,4.0,6.0,1000.0,200.0,House,Entire home/apt,65,0.0,0.0,strict_14_with_grace_period,500.0,2085.0,NSW
Wollstonecraft,151.1962722,-33.82790291,60.0,2,4,10,4.0,4.0,5.0,500.0,480.0,House,Entire home/apt,187,1.0,0.0,strict_14_with_grace_period,714.0,2065,NSW
Redfern,151.204627,-33.89188968,97.0,35,2,4,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,63,0.0,0.0,moderate,55.0,2016.0,NSW
Waverley,151.2593229,-33.90497412,100.0,1,2,4,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,160.0,2024.0,NSW
Bondi Beach,151.2601739,-33.89660598,,0,2,2,1.0,2.0,2.0,200.0,10.0,Apartment,Private room,178,0.0,0.0,flexible,59.0,2026.0,NSW
Surry Hills,151.2099869,-33.88241789,100.0,1,2,6,2.0,2.0,0.0,0.0,180.0,Apartment,Entire home/apt,1,0.0,1.0,moderate,299.0,2010.0,NSW
Manly,151.2819018,-33.79596058,100.0,7,5,4,1.0,2.0,2.0,1000.0,100.0,Apartment,Entire home/apt,12,1.0,0.0,strict_14_with_grace_period,148.0,2095,New South Wales
Seaforth,151.2427647,-33.80311181,,0,7,14,5.5,7.0,7.0,2000.0,500.0,Villa,Entire home/apt,198,1.0,0.0,strict_14_with_grace_period,2575.0,2092.0,NSW
Darlinghurst,151.215578,-33.87810986,,0,1,1,2.0,1.0,1.0,0.0,25.0,House,Private room,0,1.0,0.0,flexible,120.0,2010,NSW
Alexandria,151.1954059,-33.89845384,100.0,1,14,3,1.0,2.0,1.0,500.0,200.0,House,Entire home/apt,0,1.0,0.0,flexible,150.0,2015,NSW
Surry Hills,151.2164114,-33.88760173,80.0,1,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,70.0,2010,NSW
Kellyville,150.9639372,-33.70742298,99.0,45,1,2,1.0,1.0,1.0,150.0,35.0,Guesthouse,Entire home/apt,261,0.0,1.0,moderate,89.0,2155.0,NSW
Tempe,151.1606091,-33.92589142,92.0,281,1,2,2.0,1.0,1.0,200.0,10.0,House,Private room,71,0.0,0.0,moderate,51.0,2044,NSW
Bronte,151.2652926,-33.89884019,100.0,5,5,5,2.0,3.0,4.0,500.0,150.0,House,Entire home/apt,19,1.0,0.0,strict_14_with_grace_period,330.0,2024,NSW
Bondi Beach,151.2703994,-33.89042252,100.0,1,7,2,1.5,1.0,1.0,0.0,70.0,House,Private room,0,1.0,0.0,moderate,80.0,2026,NSW
Glenorie,151.014411,-33.57199409,20.0,1,1,2,2.0,2.0,2.0,0.0,0.0,Nature lodge,Private room,178,0.0,0.0,flexible,59.0,2157.0,NSW
Paddington,151.2339463,-33.88137893,,0,3,4,2.0,3.0,2.0,200.0,100.0,Townhouse,Entire home/apt,83,0.0,0.0,moderate,401.0,2021.0,NSW
Mosman,151.2320449,-33.83636906,94.0,30,1,2,1.0,1.0,2.0,0.0,0.0,Apartment,Private room,94,1.0,0.0,moderate,86.0,2088,NSW
Great Mackerel Beach,151.2985467,-33.58927239,98.0,32,2,8,2.0,3.0,4.0,750.0,250.0,House,Entire home/apt,259,0.0,0.0,strict_14_with_grace_period,575.0,2108,NSW
Manly,151.2901389,-33.7997051,99.0,48,3,6,2.0,3.0,4.0,200.0,185.0,Apartment,Entire home/apt,239,0.0,1.0,strict_14_with_grace_period,349.0,2095.0,NSW
Maroubra,151.2477051,-33.94275409,97.0,14,1,2,1.0,1.0,1.0,150.0,20.0,Bungalow,Private room,61,0.0,0.0,moderate,45.0,2035.0,NSW
Clovelly,151.2615073,-33.90936434,100.0,8,1,4,1.0,2.0,2.0,0.0,60.0,Apartment,Entire home/apt,25,0.0,0.0,strict_14_with_grace_period,171.0,2031,NSW
Woollahra,151.2518816,-33.88894406,,0,7,5,2.5,3.0,3.0,1500.0,295.0,House,Entire home/apt,365,1.0,0.0,strict_14_with_grace_period,850.0,2025,NSW
Redfern,151.20011,-33.89338273,100.0,3,3,3,1.0,1.0,2.0,0.0,40.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,150.0,2016.0,NSW
North Ryde,151.1225349,-33.79828792,97.0,6,2,3,1.0,1.0,2.0,0.0,15.0,House,Private room,0,0.0,0.0,strict_14_with_grace_period,69.0,2113.0,NSW
Mosman,151.2440982,-33.83067808,98.0,22,2,2,1.0,1.0,1.0,400.0,40.0,Apartment,Private room,233,1.0,0.0,strict_14_with_grace_period,70.0,2088,NSW
Leichhardt,151.1542403,-33.8770981,99.0,16,2,6,2.5,3.0,4.0,150.0,195.0,House,Entire home/apt,135,0.0,0.0,strict_14_with_grace_period,189.0,2040,NSW
Vaucluse,151.2788487,-33.84930989,,0,4,2,1.0,2.0,1.0,500.0,270.0,House,Entire home/apt,198,1.0,0.0,strict_14_with_grace_period,260.0,2030,NSW
Bondi Beach,151.2817498,-33.88761237,,0,2,4,1.0,2.0,2.0,300.0,45.0,Apartment,Entire home/apt,97,0.0,0.0,moderate,225.0,2026,NSW
Naremburn,151.2005907,-33.81549953,,0,5,7,2.5,4.0,4.0,1500.0,180.0,House,Entire home/apt,0,1.0,0.0,moderate,940.0,2065,NSW
Redfern,151.2112946,-33.89552345,100.0,1,2,2,2.0,1.0,1.0,200.0,50.0,House,Private room,89,0.0,0.0,moderate,120.0,2016,NSW
Gordon,151.1463992,-33.75881746,90.0,2,1,1,1.0,1.0,1.0,300.0,20.0,House,Private room,0,1.0,0.0,strict_14_with_grace_period,60.0,2072.0,NSW
Waterloo,151.2136917,-33.8973179,100.0,30,1,2,1.0,1.0,1.0,0.0,10.0,Apartment,Private room,90,1.0,1.0,moderate,97.0,2017,NSW
Mosman,151.2370917,-33.83730889,95.0,5,180,2,1.0,0.0,1.0,300.0,250.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,130.0,2088,NSW
Dover Heights,151.2807585,-33.87240366,80.0,1,3,8,3.5,4.0,5.0,1000.0,250.0,House,Entire home/apt,0,1.0,0.0,flexible,495.0,2030,NSW
Vaucluse,151.2772711,-33.8586009,100.0,2,2,2,1.0,1.0,1.0,800.0,80.0,Apartment,Entire home/apt,330,1.0,0.0,strict_14_with_grace_period,100.0,2030,NSW
Bondi Beach,151.2764604,-33.88598071,100.0,2,2,2,1.0,1.0,1.0,200.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,112.0,2026.0,NSW
Curl Curl,151.2879646,-33.76969394,,0,7,8,3.5,4.0,5.0,1000.0,0.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,599.0,2096,NSW
South Coogee,151.255661,-33.92829769,,0,9,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,93.0,2034.0,NSW
Pymble,151.1401078,-33.74465431,100.0,1,4,3,2.0,2.0,2.0,0.0,80.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,142.0,2073.0,NSW
Coogee,151.2565041,-33.91349855,,1,3,2,1.0,1.0,2.0,1000.0,60.0,Apartment,Private room,11,0.0,0.0,flexible,163.0,2034.0,NSW
Freshwater,151.2766285,-33.77653889,,0,2,4,1.5,2.0,2.0,0.0,20.0,House,Private room,32,1.0,0.0,flexible,70.0,2096,NSW
Leichhardt,151.1451925,-33.88155003,96.0,17,3,5,2.0,3.0,3.0,300.0,90.0,Bungalow,Entire home/apt,149,1.0,1.0,moderate,135.0,2040.0,NSW
Sydney,151.2052153,-33.8749641,60.0,1,10,1,1.0,2.0,1.0,0.0,0.0,Apartment,Private room,358,1.0,0.0,strict_14_with_grace_period,100.0,2000,NSW
Randwick,151.2366063,-33.91427337,,1,4,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,1.0,0.0,flexible,49.0,2031,NSW
Manly,151.2862098,-33.79552758,,0,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,300.0,2095.0,NSW
Darlinghurst,151.2256756,-33.87894355,,0,5,2,1.5,1.0,1.0,0.0,90.0,Apartment,Entire home/apt,11,0.0,0.0,moderate,299.0,2010.0,NSW
Marrickville,151.1504626,-33.91043788,100.0,1,3,2,1.0,0.0,2.0,0.0,60.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,74.0,2204.0,NSW
Alexandria,151.1942033,-33.92006862,,0,14,2,2.0,1.0,1.0,500.0,100.0,Apartment,Private room,0,0.0,0.0,strict_14_with_grace_period,60.0,2015,New South Wales
Surry Hills,151.2093222,-33.88013678,92.0,22,3,2,1.0,1.0,1.0,250.0,170.0,Apartment,Entire home/apt,170,0.0,0.0,strict_14_with_grace_period,140.0,2010.0,NSW
Bondi Beach,151.2617097,-33.89316335,100.0,2,2,4,1.0,2.0,2.0,0.0,75.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,250.0,2026.0,NSW
McMahons Point,151.2037381,-33.8455623,99.0,34,2,2,1.0,1.0,1.0,0.0,100.0,Apartment,Entire home/apt,69,0.0,0.0,strict_14_with_grace_period,116.0,2060.0,NSW
Paddington,151.2313202,-33.8860361,,0,5,7,1.5,3.0,4.0,0.0,100.0,House,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,800.0,2021.0,NSW
Mascot,151.1935138,-33.93181192,100.0,6,1,8,2.0,3.0,4.0,200.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,moderate,200.0,2020.0,NSW
Northbridge,151.2146242,-33.81017462,100.0,27,2,2,1.0,1.0,1.0,0.0,0.0,House,Private room,180,1.0,1.0,strict_14_with_grace_period,100.0,2063,NSW
Allambie Heights,151.2576304,-33.77774357,,0,7,8,4.0,5.0,5.0,2500.0,200.0,House,Entire home/apt,358,0.0,0.0,strict_14_with_grace_period,950.0,2100.0,NSW
Parramatta,150.9984758,-33.81780151,,0,7,1,1.0,1.0,1.0,250.0,20.0,Apartment,Private room,0,0.0,0.0,flexible,59.0,2150.0,NSW
