city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode
Sydney,151.2083433,-33.86429596,76.0,5,31,2,1.0,1.0,1.0,1000.0,198.0,Apartment,Entire home/apt,315,t,f,strict_14_with_grace_period,152.0,2000
Sydney,151.2072114,-33.86286025,100.0,5,2,4,1.0,1.0,2.0,200.0,121.0,Apartment,Entire home/apt,9,f,f,strict_14_with_grace_period,127.0,2000
Sydney,151.2041574,-33.8685015,93.0,6,30,2,1.0,0.0,1.0,0.0,0.0,Apartment,Entire home/apt,84,t,f,moderate,169.0,2000
Sydney,151.2100178,-33.87762204,93.0,84,1,2,1.0,1.0,1.0,200.0,126.0,Apartment,Entire home/apt,327,f,f,moderate,144.0,2000
Sydney,151.2065768,-33.8655,86.0,74,2,4,1.0,1.0,2.0,0.0,210.0,Apartment,Entire home/apt,168,t,f,moderate,196.0,2000
Sydney,151.2052073,-33.87007995,98.0,36,1,4,1.0,0.0,4.0,300.0,60.0,Apartment,Entire home/apt,327,f,t,strict_14_with_grace_period,169.0,2000
Sydney,151.2100669,-33.87669535,93.0,19,3,2,1.5,1.0,1.0,2000.0,40.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,89.0,2000
Sydney,151.2085317,-33.87601912,98.0,9,14,4,1.0,1.0,2.0,140.0,65.0,Apartment,Entire home/apt,176,f,f,moderate,179.0,2000
Sydney,151.2037865,-33.86829739,88.0,44,1,4,2.0,2.0,4.0,500.0,0.0,Apartment,Entire home/apt,307,t,f,strict_14_with_grace_period,287.0,2000
Sydney,151.2079841,-33.87819204,91.0,120,2,6,1.0,1.0,3.0,0.0,120.0,Apartment,Entire home/apt,254,t,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2082528,-33.86370808,87.0,77,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,318,f,f,strict_14_with_grace_period,139.0,2000
Sydney,151.2055028,-33.87646778,94.0,129,2,4,1.0,1.0,2.0,200.0,40.0,Apartment,Entire home/apt,236,t,t,moderate,175.0,2000
Sydney,151.2060048,-33.87151639,100.0,2,14,4,2.0,2.0,3.0,500.0,340.0,Apartment,Entire home/apt,149,f,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2018882,-33.8687767,90.0,29,1,4,1.0,1.0,2.0,200.0,70.0,Apartment,Entire home/apt,74,f,f,strict_14_with_grace_period,170.0,2000
Sydney,151.2011747,-33.8602811,97.0,7,3,3,1.0,2.0,2.0,200.0,150.0,Apartment,Entire home/apt,228,f,f,strict_14_with_grace_period,190.0,2000
Sydney,151.2113314,-33.86562853,,0,14,2,1.0,0.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,60.0,2000
Sydney,151.2011302,-33.87803734,86.0,10,1,2,1.0,1.0,1.0,400.0,89.0,Apartment,Private room,88,t,f,strict_14_with_grace_period,117.0,2000
Sydney,151.2101012,-33.87867021,96.0,5,3,2,1.0,1.0,1.0,0.0,10.0,Apartment,Private room,0,f,f,flexible,150.0,2000
Sydney,151.2037285,-33.86892678,99.0,230,1,2,1.0,0.0,1.0,300.0,49.0,Apartment,Entire home/apt,326,t,t,strict_14_with_grace_period,179.0,2000
Sydney,151.2111558,-33.87764844,95.0,111,2,3,1.0,1.0,2.0,200.0,60.0,Apartment,Entire home/apt,0,t,t,strict_14_with_grace_period,146.0,2000
Sydney,151.205321,-33.87538516,89.0,99,1,8,2.0,4.0,6.0,0.0,100.0,Apartment,Entire home/apt,87,f,f,flexible,375.0,2000
Sydney,151.2045962,-33.87617291,84.0,49,2,2,1.0,0.0,1.0,140.0,75.0,Apartment,Entire home/apt,170,t,f,strict_14_with_grace_period,119.0,2000
Sydney,151.2083507,-33.86965853,96.0,80,7,2,1.0,1.0,1.0,400.0,70.0,Apartment,Entire home/apt,57,t,t,moderate,240.0,2000
Sydney,151.2067939,-33.86238503,85.0,85,1,6,1.0,2.0,3.0,300.0,132.0,Apartment,Entire home/apt,124,f,f,strict_14_with_grace_period,229.0,2000
Sydney,151.2065275,-33.87265312,93.0,38,1,7,2.0,2.0,4.0,500.0,125.0,Apartment,Entire home/apt,190,f,f,strict_14_with_grace_period,299.0,2000
Sydney,151.2110135,-33.87647763,96.0,172,3,4,1.0,2.0,2.0,299.0,59.0,Apartment,Entire home/apt,171,t,t,strict_14_with_grace_period,197.0,2000
Sydney,151.1987385,-33.87162651,91.0,41,2,3,1.0,1.0,3.0,250.0,40.0,Serviced apartment,Private room,71,f,f,strict_14_with_grace_period,130.0,2000
Sydney,151.2055092,-33.86964922,80.0,4,1,2,1.0,1.0,1.0,0.0,0.0,Other,Private room,0,f,f,flexible,165.0,2000
Sydney,151.2042202,-33.87000051,95.0,26,1,2,1.5,1.0,1.0,800.0,20.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,139.0,2000
Sydney,151.1989052,-33.8702685,,0,2,4,1.0,1.0,3.0,200.0,45.0,Serviced apartment,Private room,0,f,f,strict_14_with_grace_period,99.0,2000
Sydney,151.2688649,-33.88568974,89.0,11,4,4,1.0,2.0,2.0,0.0,100.0,Apartment,Entire home/apt,14,f,f,strict_14_with_grace_period,111.0,2026
Sydney,151.1985138,-33.87163359,100.0,2,7,1,2.0,2.0,1.0,0.0,50.0,Apartment,Private room,65,f,f,flexible,150.0,2000
Sydney,151.2003953,-33.87778233,100.0,2,3,1,1.0,1.0,1.0,150.0,0.0,Hostel,Private room,0,f,f,flexible,55.0,2000
Sydney,151.2016645,-33.86640817,60.0,1,1,4,2.0,2.0,2.0,300.0,50.0,Apartment,Entire home/apt,0,f,f,flexible,200.0,2000
Sydney,151.2029681,-33.86749101,80.0,6,2,2,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,88,t,f,moderate,250.0,2000
Sydney,151.2036058,-33.86836313,92.0,5,7,2,1.0,1.0,1.0,150.0,20.0,Apartment,Entire home/apt,0,f,f,flexible,170.0,2000
Sydney,151.2086664,-33.86782626,,0,7,3,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,200.0,2000
Sydney,151.2052519,-33.87065573,70.0,2,7,2,1.0,1.0,1.0,500.0,201.0,Apartment,Entire home/apt,103,f,f,strict_14_with_grace_period,175.0,2000
Sydney,151.2087759,-33.86281879,97.0,119,1,3,1.0,0.0,1.0,400.0,70.0,Apartment,Entire home/apt,91,f,t,moderate,250.0,2000
Sydney,151.2059165,-33.87784766,,0,45,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,181,t,t,flexible,170.0,2000
Sydney,151.2073472,-33.8636647,40.0,1,6,1,1.0,1.0,1.0,0.0,12.0,Apartment,Private room,0,t,f,flexible,74.0,2000
Sydney,151.2118455,-33.87665649,100.0,1,4,4,1.0,1.0,1.0,0.0,54.0,Apartment,Entire home/apt,0,t,f,flexible,199.0,2000
Sydney,151.2046933,-33.86888574,90.0,8,31,2,1.0,1.0,1.0,900.0,198.0,Apartment,Entire home/apt,295,t,f,strict_14_with_grace_period,137.0,2000
Sydney,151.2033772,-33.86986874,96.0,9,1,2,1.0,1.0,1.0,0.0,60.0,Apartment,Entire home/apt,34,t,f,moderate,155.0,2000
Sydney,151.2096426,-33.87333439,96.0,131,1,6,2.0,2.0,3.0,200.0,89.0,Apartment,Entire home/apt,170,f,t,strict_14_with_grace_period,213.0,2000
Sydney,151.2062447,-33.87639258,100.0,2,5,1,1.5,1.0,2.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,49.0,2000
Sydney,151.2049436,-33.87449207,94.0,108,1,3,1.0,1.0,2.0,200.0,0.0,Apartment,Entire home/apt,19,f,f,strict_14_with_grace_period,161.0,2000
Sydney,151.2034819,-33.86811905,97.0,36,1,6,2.0,2.0,6.0,500.0,100.0,Apartment,Entire home/apt,159,f,t,strict_14_with_grace_period,308.0,2000
Sydney,151.2027298,-33.868756,99.0,36,6,4,1.0,2.0,2.0,400.0,140.0,Apartment,Entire home/apt,276,t,t,flexible,260.0,2000
Sydney,151.2072476,-33.862924,90.0,128,1,6,1.0,2.0,3.0,299.0,89.0,Apartment,Entire home/apt,312,f,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2462911,-33.89131619,83.0,7,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,53.0,2022
Sydney,151.1984763,-33.86977063,98.0,81,1,4,2.0,2.0,2.0,200.0,150.0,Apartment,Entire home/apt,180,t,t,moderate,349.0,2000
Sydney,151.2059171,-33.87221011,100.0,1,14,2,1.0,1.0,1.0,500.0,205.0,Apartment,Entire home/apt,234,f,f,strict_14_with_grace_period,177.0,2000
Sydney,151.2045185,-33.86967519,100.0,2,1,2,2.5,1.0,1.0,1000.0,30.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,115.0,2000
Sydney,151.2114514,-33.87695,90.0,72,1,2,1.0,1.0,1.0,0.0,19.0,Apartment,Private room,0,f,f,moderate,119.0,2000
Sydney,151.2033386,-33.87615492,88.0,20,3,5,2.0,3.0,4.0,400.0,290.0,Apartment,Entire home/apt,157,f,f,strict_14_with_grace_period,270.0,2000
Sydney,151.2100462,-33.87229829,93.0,24,2,2,1.0,1.0,1.0,300.0,65.0,Apartment,Entire home/apt,88,f,f,moderate,134.0,2000
Sydney,151.246733,-33.89226046,90.0,2,1,4,2.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,364,t,f,strict_14_with_grace_period,299.0,2022
Sydney,151.2047805,-33.87533455,96.0,51,1,6,2.0,2.0,3.0,500.0,120.0,Apartment,Entire home/apt,18,f,t,strict_14_with_grace_period,144.0,2000
Sydney,151.2037011,-33.87698655,90.0,2,3,3,1.0,0.0,2.0,500.0,80.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2041478,-33.86905408,,0,1,1,1.5,,,500.0,15.0,Apartment,Private room,0,f,f,flexible,78.0,2000
Sydney,151.2074242,-33.87730018,80.0,2,14,2,1.0,1.0,1.0,500.0,201.0,Apartment,Entire home/apt,32,f,f,strict_14_with_grace_period,161.0,2000
Sydney,151.2050867,-33.87450377,92.0,83,3,4,1.0,2.0,2.0,300.0,55.0,Apartment,Entire home/apt,28,f,f,strict_14_with_grace_period,339.0,2000
Sydney,151.207846,-33.87598946,,0,1,1,1.0,0.0,2.0,0.0,0.0,House,Entire home/apt,0,t,f,flexible,166.0,2000
Sydney,151.2079668,-33.86399128,88.0,34,3,4,1.0,0.0,1.0,1000.0,130.0,Apartment,Entire home/apt,144,t,f,strict_14_with_grace_period,190.0,2000
Sydney,151.2067916,-33.86459338,96.0,82,6,5,1.0,2.0,2.0,400.0,120.0,Apartment,Entire home/apt,254,t,t,flexible,290.0,2000
Sydney,151.2078431,-33.87856466,94.0,47,1,3,1.0,0.0,1.0,400.0,75.0,Apartment,Entire home/apt,169,f,f,strict_14_with_grace_period,105.0,2000
Sydney,151.2044223,-33.86805324,95.0,48,1,2,1.0,1.0,1.0,200.0,69.0,Apartment,Private room,303,t,f,strict_14_with_grace_period,105.0,2000
Sydney,151.2054426,-33.87031196,,0,28,4,2.0,2.0,2.0,250.0,150.0,Apartment,Entire home/apt,352,f,f,strict_14_with_grace_period,270.0,2000
Sydney,151.2052303,-33.87319689,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,55.0,2000
Sydney,151.2053315,-33.86811359,100.0,7,7,2,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,364,f,f,strict_14_with_grace_period,175.0,2000
Sydney,151.2048367,-33.87592399,,0,2,4,1.0,1.0,3.0,150.0,50.0,Other,Shared room,363,f,f,flexible,125.0,2000
Sydney,151.2035727,-33.86815942,96.0,54,1,6,2.0,2.0,4.0,500.0,100.0,Apartment,Entire home/apt,274,f,t,strict_14_with_grace_period,258.0,2000
Sydney,151.2052222,-33.86778528,100.0,2,1,2,1.5,1.0,1.0,400.0,15.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2062915,-33.87171382,80.0,6,7,2,1.0,1.0,1.0,500.0,201.0,Apartment,Entire home/apt,47,f,f,strict_14_with_grace_period,177.0,2000
Sydney,151.204099,-33.86829629,90.0,82,2,6,2.0,2.0,5.0,0.0,100.0,Apartment,Entire home/apt,75,f,f,flexible,250.0,2000
Sydney,151.1746601,-33.89744556,80.0,1,1,3,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,99.0,2042
Sydney,151.2073117,-33.86315975,82.0,33,3,2,1.0,1.0,1.0,1000.0,130.0,Apartment,Entire home/apt,176,t,f,strict_14_with_grace_period,161.0,2000
Sydney,151.2085488,-33.87723867,93.0,3,7,2,1.0,1.0,1.0,250.0,150.0,Apartment,Entire home/apt,355,f,f,strict_14_with_grace_period,179.0,2000
Sydney,151.204786,-33.87144364,,0,3,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,f,f,flexible,250.0,2000
Sydney,151.2034488,-33.86990383,,0,7,4,2.0,2.0,2.0,250.0,180.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,260.0,2000
Sydney,151.2058174,-33.86995074,87.0,144,1,4,1.0,1.0,4.0,0.0,50.0,Apartment,Entire home/apt,82,f,f,flexible,200.0,2000
Sydney,151.2045692,-33.87651355,,0,3,2,1.0,1.0,2.0,300.0,30.0,Apartment,Private room,316,t,f,strict_14_with_grace_period,148.0,2000
Sydney,151.2047848,-33.86924884,55.0,8,2,4,1.0,1.0,2.0,0.0,150.0,Apartment,Entire home/apt,58,f,f,strict_14_with_grace_period,170.0,2000
Sydney,151.2035029,-33.86793433,96.0,19,1,6,1.0,1.0,3.0,888.0,120.0,Apartment,Entire home/apt,81,f,f,strict_14_with_grace_period,219.0,2000
Sydney,151.208562,-33.87851419,84.0,9,2,2,1.5,1.0,1.0,1500.0,50.0,Apartment,Private room,0,t,f,moderate,110.0,2000
Sydney,151.2308099,-33.88631469,80.0,1,1,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,74.0,2021
Sydney,151.2053815,-33.86649748,80.0,3,7,5,1.0,2.0,3.0,250.0,180.0,Apartment,Entire home/apt,355,f,f,strict_14_with_grace_period,259.0,2000
Sydney,151.2061523,-33.87614899,100.0,1,15,3,1.0,1.0,2.0,0.0,100.0,Apartment,Entire home/apt,270,t,f,flexible,229.0,2000
Sydney,151.2045096,-33.86888878,89.0,67,1,4,1.0,1.0,2.0,199.0,74.0,Apartment,Entire home/apt,326,f,f,strict_14_with_grace_period,148.0,2000
Sydney,151.2046854,-33.86952201,98.0,145,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,102,f,t,strict_14_with_grace_period,328.0,2000
Sydney,151.2027517,-33.86907656,90.0,78,2,2,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,76,t,f,moderate,120.0,2000
Sydney,151.2047822,-33.87785596,,0,14,2,1.0,1.0,1.0,300.0,0.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,55.0,2000
Sydney,151.208224,-33.86453265,97.0,78,5,2,1.0,0.0,1.0,200.0,75.0,Apartment,Entire home/apt,224,t,t,flexible,179.0,2000
Sydney,151.2033507,-33.87021721,97.0,148,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,150,f,t,strict_14_with_grace_period,298.0,2000
Sydney,151.2734389,-33.89455062,,0,1,1,,1.0,,0.0,0.0,Apartment,Private room,365,f,f,flexible,100.0,2026
Sydney,151.2077287,-33.86364782,87.0,6,28,2,1.0,0.0,1.0,250.0,180.0,Apartment,Entire home/apt,365,f,f,strict_14_with_grace_period,160.0,2000
Sydney,151.2050253,-33.87512929,88.0,8,3,4,1.0,2.0,3.0,400.0,210.0,Apartment,Entire home/apt,169,f,f,strict_14_with_grace_period,281.0,2000
Sydney,151.2077894,-33.86960788,89.0,207,1,3,1.0,0.0,2.0,350.0,49.0,Apartment,Entire home/apt,140,t,f,strict_14_with_grace_period,108.0,2000
Sydney,151.2034261,-33.86847929,100.0,1,1,2,1.0,1.0,1.0,0.0,80.0,Apartment,Private room,0,f,f,flexible,68.0,2000
Sydney,151.2089365,-33.86448779,94.0,145,2,4,1.0,1.0,2.0,150.0,120.0,Apartment,Entire home/apt,225,t,f,moderate,142.0,2000
Sydney,151.2052384,-33.87527808,100.0,6,2,4,1.0,1.0,1.0,0.0,30.0,Apartment,Entire home/apt,0,f,f,moderate,200.0,2000
Sydney,151.2012581,-33.86660555,93.0,160,1,4,1.0,1.0,2.0,350.0,75.0,Apartment,Entire home/apt,152,f,f,strict_14_with_grace_period,175.0,2000
Sydney,151.2077322,-33.87430789,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,70.0,2000
Sydney,151.2076437,-33.8755484,97.0,19,1,4,1.0,0.0,2.0,199.0,70.0,Apartment,Entire home/apt,224,t,f,strict_14_with_grace_period,179.0,2000
Sydney,151.208403,-33.87478863,98.0,17,14,3,1.0,0.0,1.0,140.0,65.0,Apartment,Entire home/apt,310,f,f,moderate,170.0,2000
Sydney,151.208711,-33.86413398,,8,31,2,1.0,1.0,1.0,1100.0,198.0,Apartment,Entire home/apt,362,t,f,strict_14_with_grace_period,166.0,2000
Sydney,151.2033437,-33.8694143,97.0,74,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,141,f,t,strict_14_with_grace_period,285.0,2000
Sydney,151.2066307,-33.86651449,89.0,175,2,6,1.0,1.0,3.0,0.0,80.0,Apartment,Entire home/apt,223,t,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2041894,-33.8754911,91.0,33,3,4,1.0,1.0,2.0,0.0,50.0,Apartment,Entire home/apt,53,f,f,flexible,175.0,2000
Sydney,151.2156174,-33.87423556,98.0,17,4,2,1.0,1.0,1.0,300.0,90.0,Apartment,Entire home/apt,88,f,f,moderate,299.0,2010
Sydney,151.2084985,-33.86450577,83.0,8,1,6,1.0,2.0,6.0,0.0,80.0,Apartment,Entire home/apt,166,f,f,strict_14_with_grace_period,190.0,2000
Sydney,151.2116323,-33.88619647,93.0,42,4,5,1.5,2.0,3.0,500.0,200.0,House,Entire home/apt,242,t,f,strict_14_with_grace_period,290.0,2010
Sydney,151.2051019,-33.86937667,87.0,3,7,6,2.5,3.0,4.0,500.0,250.0,Apartment,Entire home/apt,307,f,f,strict_14_with_grace_period,370.0,2000
Sydney,151.1971149,-33.87153403,91.0,53,1,6,2.0,2.0,4.0,500.0,110.0,Apartment,Entire home/apt,190,f,f,moderate,250.0,2000
Sydney,151.2115368,-33.8769449,93.0,3,2,2,1.0,1.0,1.0,150.0,50.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,100.0,2000
Sydney,151.2048741,-33.87270045,93.0,3,1,1,1.0,1.0,1.0,200.0,10.0,Apartment,Private room,0,f,f,moderate,60.0,2000
Sydney,151.2017954,-33.8796798,80.0,1,2,2,1.0,1.0,1.0,750.0,150.0,Apartment,Private room,94,f,f,strict_14_with_grace_period,80.0,2000
Sydney,151.197877,-33.87317522,,0,14,3,2.0,2.0,2.0,800.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,369.0,2000
Sydney,151.2033952,-33.87279954,94.0,57,1,8,2.0,2.0,4.0,300.0,99.0,Apartment,Entire home/apt,63,t,f,strict_14_with_grace_period,268.0,2000
Sydney,151.203634,-33.87570074,94.0,76,1,2,1.0,0.0,1.0,350.0,80.0,Apartment,Entire home/apt,227,f,f,strict_14_with_grace_period,111.0,2000
Sydney,151.2067903,-33.86806918,84.0,5,7,2,1.0,1.0,1.0,250.0,180.0,Apartment,Entire home/apt,103,f,f,moderate,158.0,2000
Sydney,151.2033401,-33.86845025,96.0,40,1,4,1.0,1.0,4.0,300.0,60.0,Apartment,Entire home/apt,115,f,t,strict_14_with_grace_period,175.0,2000
Sydney,151.2091245,-33.87771529,93.0,9,2,4,1.0,1.0,2.0,0.0,0.0,Resort,Entire home/apt,0,t,f,strict_14_with_grace_period,173.0,2000
Sydney,151.2051284,-33.86947734,92.0,137,1,4,1.0,0.0,2.0,199.0,74.0,Apartment,Entire home/apt,272,f,f,strict_14_with_grace_period,148.0,2000
Sydney,151.2071261,-33.87876347,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,f,t,flexible,59.0,2000
Sydney,151.2039287,-33.86871865,98.0,87,1,6,2.0,2.0,6.0,500.0,100.0,Apartment,Entire home/apt,134,f,t,strict_14_with_grace_period,328.0,2000
Sydney,151.2110989,-33.86429743,92.0,26,2,4,1.0,2.0,2.0,150.0,170.0,Apartment,Entire home/apt,39,f,f,strict_14_with_grace_period,220.0,2000
Sydney,151.2054957,-33.87199554,94.0,52,2,4,1.0,1.0,2.0,150.0,69.0,Apartment,Entire home/apt,307,f,t,strict_14_with_grace_period,192.0,2000
Sydney,151.2067117,-33.86411598,95.0,116,2,2,1.0,0.0,1.0,400.0,75.0,Apartment,Entire home/apt,126,t,t,moderate,158.0,2000
Sydney,151.201656,-33.85632983,98.0,11,31,5,1.0,3.0,3.0,2200.0,264.0,House,Entire home/apt,336,t,f,strict_14_with_grace_period,296.0,2000
Sydney,151.1776477,-33.89829697,100.0,1,14,4,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,365,f,f,flexible,200.0,2000
Sydney,151.2069253,-33.87559321,95.0,5,3,1,1.0,1.0,1.0,400.0,50.0,Apartment,Private room,0,t,f,moderate,175.0,2000
Sydney,151.1985338,-33.87054629,98.0,144,1,2,2.0,1.0,1.0,300.0,14.0,Apartment,Private room,91,t,t,strict_14_with_grace_period,115.0,2000
Sydney,151.2035,-33.87607996,76.0,9,3,5,2.0,3.0,5.0,400.0,290.0,Apartment,Entire home/apt,172,f,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2034246,-33.87438823,95.0,27,3,5,2.0,2.0,5.0,0.0,100.0,Apartment,Entire home/apt,174,f,f,flexible,279.0,2000
Sydney,151.20361,-33.86787733,99.0,115,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,167,f,t,strict_14_with_grace_period,281.0,2000
Sydney,151.2078412,-33.87695151,100.0,1,14,2,1.0,1.0,1.0,0.0,250.0,Apartment,Entire home/apt,189,f,f,strict_14_with_grace_period,132.0,2000
Sydney,151.2180146,-33.87850209,100.0,7,1,3,1.0,1.0,1.0,0.0,60.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,180.0,2010
Sydney,151.205358,-33.86842493,98.0,75,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,161,f,t,strict_14_with_grace_period,285.0,2000
Sydney,151.2109493,-33.87616197,96.0,80,2,4,1.0,1.0,2.0,200.0,60.0,Apartment,Entire home/apt,45,t,t,strict_14_with_grace_period,155.0,2000
Sydney,151.205322,-33.87309396,100.0,2,6,2,1.0,1.0,1.0,500.0,100.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,300.0,2000
Sydney,151.2031664,-33.87301031,89.0,81,1,4,1.0,1.0,2.0,199.0,70.0,Apartment,Entire home/apt,328,t,f,strict_14_with_grace_period,227.0,2000
Sydney,151.2031591,-33.86975288,91.0,48,1,8,2.0,2.0,5.0,500.0,125.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,365.0,2000
Sydney,151.2062789,-33.87206345,98.0,74,2,6,1.5,2.0,4.0,250.0,80.0,Condominium,Entire home/apt,55,f,t,strict_14_with_grace_period,283.0,2000
Sydney,151.2096107,-33.8726725,94.0,22,1,2,1.0,1.0,1.0,250.0,30.0,Apartment,Entire home/apt,74,f,f,moderate,130.0,2000
Sydney,151.2068401,-33.86848221,88.0,18,7,5,1.0,2.0,3.0,250.0,180.0,Apartment,Entire home/apt,364,f,f,strict_14_with_grace_period,200.0,2000
Sydney,151.2061992,-33.86618479,78.0,10,7,3,1.0,1.0,1.0,250.0,180.0,Apartment,Entire home/apt,356,f,f,moderate,161.0,2000
Sydney,151.2084156,-33.87770528,92.0,32,2,8,1.5,2.0,8.0,500.0,0.0,Apartment,Entire home/apt,224,t,f,strict_14_with_grace_period,329.0,2000
Sydney,151.2060312,-33.87178939,85.0,44,1,5,1.0,1.0,3.0,300.0,70.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,170.0,2000
Sydney,151.2042411,-33.87573338,86.0,7,1,5,1.0,1.0,4.0,0.0,50.0,Apartment,Entire home/apt,156,f,f,strict_14_with_grace_period,127.0,2000
Sydney,151.2050931,-33.86804105,91.0,14,1,5,1.0,1.0,2.0,300.0,99.0,Apartment,Entire home/apt,323,t,f,moderate,174.0,2000
Sydney,151.2034662,-33.86835821,96.0,80,1,4,1.0,0.0,4.0,300.0,60.0,Apartment,Entire home/apt,175,f,t,strict_14_with_grace_period,165.0,2000
Sydney,151.1980354,-33.87302108,98.0,100,3,2,1.0,1.0,1.0,250.0,0.0,Apartment,Entire home/apt,57,t,t,moderate,155.0,2000
Sydney,151.2086263,-33.86425293,93.0,69,1,2,1.0,1.0,1.0,500.0,60.0,Condominium,Private room,162,t,f,strict_14_with_grace_period,135.0,2000
Sydney,151.2090861,-33.87549182,97.0,23,2,2,2.0,1.0,1.0,0.0,44.0,Apartment,Private room,0,,,moderate,95.0,2000
Sydney,151.2415906,-33.90849734,92.0,24,1,4,1.0,2.0,2.0,500.0,50.0,House,Entire home/apt,365,t,f,strict_14_with_grace_period,299.0,2031
Sydney,151.2079712,-33.87522217,65.0,4,3,4,2.0,2.0,3.0,1000.0,340.0,Apartment,Entire home/apt,132,f,f,strict_14_with_grace_period,330.0,2000
Sydney,151.205406,-33.86836809,93.0,43,5,2,1.0,1.0,1.0,350.0,65.0,Apartment,Entire home/apt,286,t,t,strict_14_with_grace_period,140.0,2000
Sydney,151.2084032,-33.87570913,93.0,35,1,6,2.0,2.0,3.0,0.0,89.0,Apartment,Entire home/apt,120,f,f,strict_14_with_grace_period,289.0,2000
Sydney,151.2040043,-33.86881851,100.0,39,6,4,1.0,2.0,2.0,400.0,140.0,Apartment,Entire home/apt,288,t,t,flexible,295.0,2000
Sydney,151.211975,-33.88568715,,0,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,71,f,f,flexible,200.0,2010
Sydney,151.2050768,-33.86816156,96.0,56,1,2,1.0,1.0,1.0,450.0,10.0,Apartment,Private room,56,t,f,moderate,115.0,2000
Sydney,151.2050211,-33.86814677,97.0,77,1,6,2.0,2.0,5.0,500.0,100.0,Apartment,Entire home/apt,129,f,t,strict_14_with_grace_period,266.0,2000
Sydney,151.2101237,-33.87825134,83.0,7,3,4,1.0,2.0,2.0,400.0,210.0,Apartment,Entire home/apt,115,f,f,strict_14_with_grace_period,229.0,2000
Sydney,151.2046335,-33.8702867,,0,1,2,2.0,1.0,1.0,200.0,30.0,Apartment,Private room,0,t,f,flexible,150.0,2000
Sydney,151.2046152,-33.87032182,89.0,47,2,6,2.0,2.0,5.0,0.0,100.0,Apartment,Entire home/apt,81,f,f,flexible,250.0,2000
Sydney,151.2035861,-33.86818122,95.0,163,1,5,1.0,0.0,2.0,249.0,74.0,Apartment,Entire home/apt,280,f,f,strict_14_with_grace_period,165.0,2000
Sydney,151.2051096,-33.86993405,100.0,2,6,2,1.0,0.0,1.0,500.0,250.0,Apartment,Entire home/apt,90,t,f,strict_14_with_grace_period,250.0,2000
Sydney,151.2735193,-33.88858326,98.0,65,2,7,2.0,3.0,0.0,0.0,195.0,Apartment,Entire home/apt,234,t,t,strict_14_with_grace_period,395.0,2026
